"galaxy number" x y "aperture radius" "galaxy type" counts "counts error" background magnitude "magnitude error" 
2727 250 11 1.4142135623730951 E0 126.06027397260277 11.227656655446976 3408.9698630136986 20.048554383342918 0.3695210674167088
2728 1277 13 1.0 E0 55.81818181818198 7.47115665865614 3434.181818181818 20.933060785042642 0.6968103030633757
2729 446 17 1.4142135623730951 E0 83.69829683698299 9.148677327186865 3415.1508515815085 20.49320844826135 0.5062245203996729
2730 238 22 1.5 E3 256.127272727274 16.00397677851583 3411.838961038961 19.27886043723056 0.21775360453859502
2731 551 32 3.0 E2 864.442588726517 29.401404536629148 3420.1482254697285 17.95815961189539 0.0914348449315606
2732 190 36 2.121320343559643 E3 351.65806451613116 18.75254821393965 3417.2129032258063 18.93469854633243 0.17287708603847365
2733 187 38 1.4142135623730951 E0 115.70370370370438 10.756565609138653 3416.074074074074 20.141631847384307 0.3944456054979029
2734 761 76 2.121320343559643 E3 291.02684563758385 17.0595089506581 3424.219239373602 19.140167369678586 0.1983362296446452
2735 7 80 1.5 E3 164.3137254901967 12.818491545037455 3411.281045751634 19.760815393669148 0.30257009142245733
2736 69 102 1.5 E3 181.11262798634743 13.457809182268392 3416.481228668942 19.65512816916806 0.2813423176117627
2737 2 122 1.4142135623730951 E0 181.23270440251508 13.462269660147024 3407.6918238993712 19.654408572112487 0.2812033496361037
2738 5 148 1.5 E3 248.7420494699636 15.77155824482678 3405.8763250883394 19.31062697923453 0.22247922510422397
2739 777 173 3.5355339059327378 E4 1152.1460674157224 33.94327720500368 3426.1348314606744 17.646231145486695 0.07505518972399806
2740 65 236 1.4142135623730951 E0 107.74568965517255 10.380062121932246 3421.418103448276 20.21900023670965 0.4165381993396483
2741 195 271 2.82842712474619 E2 626.3045267489692 25.026076934848763 3422.5102880658437 18.308036123329384 0.11451712073984832
2742 623 320 4.242640687119285 E2 1659.664359861581 40.738978385099216 3428.202422145329 17.249949330198802 0.05871430645101762
2743 803 404 4.0 E1 1575.32021466906 39.690303786555475 3428.570661896243 17.30657788511651 0.06078640773058421
2744 1571 442 3.5355339059327378 E4 1401.9869158878455 37.44311573424206 3417.4598130841123 17.433140098562887 0.06571908235497521
2745 1235 513 4.0 E4 1249.6659707724439 35.350614857063576 3433.2296450939457 17.55801514035272 0.07102413744683883
2746 1243 550 3.5 E4 1035.3250478011478 32.176467298340064 3431.562141491396 17.762308197247233 0.0807448711480801
2747 1406 693 4.949747468305833 E4 2346.2375601926033 48.43797642545158 3424.46709470305 16.874070042510436 0.04682904992608796
2748 858 701 3.5 E1 1129.4581005586606 33.60741139330223 3427.709497206704 17.667824688604696 0.07607962003358015
2749 1146 857 4.242640687119285 E3 1628.327586206894 40.35254126082884 3421.456896551724 17.27064554872416 0.05946228066105941
2750 900 863 3.5355339059327378 E6 1261.1297709923674 35.51238897895166 3424.9408396946565 17.548100554927093 0.07058614051609612
2751 19 896 1.4142135623730951 E0 147.6415094339618 12.150782256050917 3418.4528301886794 19.87697880845576 0.3278901744958212
2752 654 932 3.5355339059327378 E2 971.9028132992353 31.175355864837137 3424.3606138107416 17.830942901876934 0.08432857731898577
2753 441 968 5.0 E3 2576.6644736842154 50.76085572253698 3423.2549342105262 16.772355326066005 0.04410873995756068
2754 148 996 2.8284271247461903 E2 772.0082474226788 27.785036394121903 3423.094845360825 18.080945150096454 0.09890922194808648
2755 990 1104 2.8284271247461903 E2 912.5370370370379 30.208227969164923 3422.4506172839506 17.899373749632453 0.08807380798479982
2756 1127 1105 3.0 E2 1057.388090349074 32.51750436840248 3418.864476386037 17.739413963701885 0.07958652556013124
2757 1501 1173 3.0 E2 1075.4615384615358 32.794230261763055 3418.4615384615386 17.721012791486512 0.07866860848362943
2758 35 1258 3.0 E2 1204.6587473002105 34.708194238539846 3418.3736501079916 17.597839903789012 0.07281378309957645
2759 1094 1271 2.82842712474619 E2 802.6219512195139 28.33058331943615 3417.589430894309 18.038722416878176 0.09626738814309076
2760 15 1356 1.5 E3 150.57142857142753 12.270755012281336 3429.2380952380954 19.85564357284433 0.3230751885388101
2761 71 1408 1.4142135623730951 E0 87.46473029045683 9.35225803164438 3421.1784232365144 20.44541759682016 0.48920298462130846
2762 2126 1446 3.0 E0 922.867768595042 30.378738759123 3424.1652892561983 17.88715130399941 0.08739189127300037
2763 2363 1469 1.4142135623730951 E0 91.18348623853217 9.549004463216685 3426.908256880734 20.400209518347502 0.4736692512325232
2764 2336 1500 2.121320343559643 E3 176.35645933014166 13.279926932409744 3430.849282296651 19.684021572482536 0.2869831308773407
2765 2161 1663 2.5 E2 668.1290322580603 25.84819205008467 3422.2795698924733 18.23784914101865 0.10942917312803874
2766 1285 1671 3.5355339059327378 E2 990.425981873108 31.471034013408392 3433.2054380664654 17.81044493828739 0.08324055372249604
2767 1392 1676 3.5355339059327378 E2 1369.1988847583639 37.00268753426383 3420.589219330855 17.458833658190294 0.06677382359844762
2768 299 1720 2.8284271247461903 E2 821.7352342158847 28.665924618192324 3419.488798370672 18.01317022756573 0.09470553188220678
2769 53 1725 3.0 E2 981.5550935550987 31.329779660174736 3414.6715176715174 17.82021329732891 0.08375714457968621
2770 2354 1813 2.121320343559643 E3 270.3678160919544 16.442865203241023 3425.1632183908046 19.220112517454226 0.20929296381238544
2771 1373 1855 3.0 E0 1028.7420718816088 32.07400928916759 3418.4503171247356 17.769233746767135 0.08109887302261369
2772 1539 1979 2.82842712474619 E2 955.0404858299585 30.903729319128434 3416.902834008097 17.849945543815874 0.08535100128544394
2773 1779 1997 3.0 E2 1081.2213114754145 32.881929862394244 3413.6311475409834 17.71521350675589 0.07838171238011235
2774 1052 2007 2.8284271247461903 E2 791.3237704917997 28.130477608668496 3422.8893442622953 18.054114470875316 0.09722156453349592
2775 2361 2009 2.82842712474619 E5 607.9487179487151 24.656616109042925 3424.8025641025642 18.340332632620783 0.11694270693569082
2776 1244 2102 4.242640687119286 E5 1788.0794473229807 42.28568844565476 3418.47322970639 17.169032971725763 0.05588988593182837
2777 1142 2212 3.5 E1 1230.6759776536387 35.08099168572118 3423.603351955307 17.574640691474535 0.0717653197684452
2778 752 2240 4.242640687119286 E2 1544.0259740259698 39.29409591816523 3427.779220779221 17.32836349529658 0.06160526525701912
2779 1177 2257 3.5355339059327378 E0 1146.1929824561394 33.85547197213678 3424.9668615984406 17.65185563707376 0.07532056481225435
2780 820 2399 3.5355339059327378 E4 1143.628037383176 33.8175699508876 3423.3158878504673 17.654288014861855 0.07543564681305892
2781 84 2519 2.8284271247461903 E5 340.0130718954242 18.43944337271123 3420.165577342048 18.971260965166998 0.1771403756751699
2782 552 2672 4.0 E4 1287.4400749063648 35.88091519047925 3426.571161048689 17.525682441140553 0.06960668262415005
2783 1286 2687 3.5355339059327378 E2 921.618421052638 30.358168934450543 3436.3251879699246 17.88862213319203 0.08747364920148161
2784 2100 2734 3.5355339059327378 E4 1114.087890625 33.3779551594312 3421.294921875 17.682701365572303 0.0767942699858831
2785 2262 2759 2.8284271247461903 E2 898.3258196721304 29.97208400615697 3415.6987704918033 17.91641529412931 0.08903420451887284
2786 743 2820 3.5355339059327378 E2 1089.420408163258 33.006369206007165 3426.718367346939 17.707011233319804 0.07797788190405379
2787 2314 2858 3.5355339059327378 E6 694.4641975308591 26.3526886205347 3415.8493827160496 18.195875347514193 0.10650237716232441
2788 873 2860 4.242640687119286 E3 1443.0865051903165 37.987978429896955 3431.567474048443 17.40176908633285 0.06445621922653312
2789 186 2919 3.0 E7 371.6564885496173 19.278394345733705 3420.2786259541986 18.87464570170595 0.16610944517102486
2790 168 2924 3.5355339059327378 E6 686.81924198251 26.207236443061102 3422.9241982507288 18.207893865279832 0.1073317616250493
2791 801 3115 4.949747468305833 E7 881.1111111111145 29.683515814524306 3434.099715099715 17.9374233053043 0.0902337243833075
2792 2222 3205 4.242640687119285 E3 788.4733333333379 28.079767330470137 3431.673333333333 18.058032475501683 0.09746606712155917
2793 34 3254 2.8284271247461903 E2 957.1543209876572 30.937910740508276 3418.849794238683 17.847545089334673 0.08522110899792007
2794 920 3350 4.242640687119285 E2 1279.6539130434894 35.77225060075882 3433.100869565217 17.532268677401262 0.06989287843811032
2795 1500 3470 3.0 E7 347.4470588235272 18.639931835270406 3437.5970588235296 18.947778400795393 0.17438958507984698
2796 986 3543 6.0 E4 2412.6041666666815 49.11826713827231 3430.6979166666665 16.84378481617089 0.04599894809480319
2797 2343 3641 2.121320343559643 E3 434.71331828442226 20.84977981381152 3415.252821670429 18.704492635381953 0.14841799438245534
2798 2316 3697 2.121320343559643 E3 479.2466367713005 21.891702463977087 3414.0627802690583 18.59860231551333 0.13842775574154342
2799 1677 3726 3.5355339059327378 E2 1332.6592592592588 36.50560586073403 3424.874074074074 17.488202197245933 0.06800240351128281
2800 2157 3743 2.0 E5 220.82157676348652 14.86006651275446 3422.863070539419 19.43989623347695 0.24286413082463576
2801 857 3887 3.5 E2 1268.3054003724396 35.613275619808405 3420.856610800745 17.541940395854684 0.07031549868067827
2802 1320 3930 3.5355339059327378 E4 1067.8999999999937 32.67873926576718 3429.8945945945948 17.728673533721686 0.07904934661222073
2803 945 4024 2.8284271247461903 E6 772.722222222224 27.797881613932812 3422.537037037037 18.079941494948084 0.09884552838272584
2804 13 4150 1.5 E3 221.02500000000055 14.866909564532925 3416.1625 19.438896501895936 0.24269906880022754
2805 906 4186 3.0 E2 1027.3608247422699 32.0524698696102 3418.585567010309 17.770692496963882 0.08117365230325746
2806 237 4197 2.8284271247461903 E2 789.1425485961099 28.09168112798004 3419.136069114471 18.05711134978094 0.09740852503423086
2807 161 4242 2.121320343559643 E3 410.0344827586214 20.249308204445438 3426.766578249337 18.767949046968553 0.15476973125013302
2808 195 4273 1.5 E3 151.10101010100925 12.29231508305125 3425.979797979798 19.851831581048067 0.3222228764457942
2809 80 4323 2.121320343559643 E3 152.10204081632764 12.332965613198136 3420.612244897959 19.844662396995652 0.320626442488321
2810 1521 4340 2.5 E4 761.1657458563532 27.589232426009122 3422.5635359116022 18.096301910395997 0.09988930159794492
2811 1996 4350 4.0 E7 620.0622317596603 24.901048808426932 3412.525751072961 18.318911802248266 0.11532787014772407
2812 998 4370 2.0 E0 247.03542234332326 15.717360539967366 3420.1607629427795 19.318101922263242 0.2236069696382491
2813 2036 4393 1.4142135623730951 E0 128.3569682151583 11.32947343062149 3409.547677261614 20.02895137367055 0.3644902539132107
2814 186 4400 1.4142135623730951 E0 91.46078431372553 9.563513178415427 3420.846405228758 20.3969126967153 0.4725574633034918
2815 73 4404 2.121320343559643 E3 201.2939481268022 14.187809842495149 3415.951008645533 19.540423204788354 0.2600876074852373
2816 121 0 1.0 E0 86.62068965517255 9.307023673289574 3402.3793103448274 20.45594590708449 0.4928989919892488
2817 579 0 1.0 E0 63.01538461538439 7.938223013709327 3425.9846153846156 20.801383521687708 0.6326463799738121
2818 62 1 1.0 E0 73.0 8.54400374531753 3416.0 20.641692849698863 0.563329316498609
2819 542 1 1.0 E0 64.75 8.04673846971554 3424.25 20.771900568116777 0.6191808066640718
2820 720 1 1.0 E0 68.77830188679263 8.293268468269469 3420.2216981132074 20.706371377416872 0.5903556376242635
2821 1456 2 1.4142135623730951 E0 113.01265822784808 10.630741189016318 3421.746835443038 20.167182274242347 0.40159900209138905
2822 1503 2 1.4142135623730951 E0 77.17187499999955 8.784752415407024 3425.9427083333335 20.581352369555855 0.5393229004073222
2823 848 3 2.82842712474619 E5 495.34375000000136 22.256319327328168 3421.44375 18.562733280869228 0.1352078984331476
2824 1486 5 1.4142135623730951 E0 104.72164948453565 10.233359638189974 3425.092783505155 20.24990881443417 0.4257328448610324
2825 2220 5 1.4142135623730951 E0 113.53459119496802 10.655261197876287 3405.116352201258 20.162179498680864 0.40018747195327053
2826 1171 6 1.5 E3 120.98976109215073 10.99953458525181 3424.5017064846415 20.093128452087555 0.3812395733538673
2827 184 11 1.5 E3 195.9481865284979 13.99814939656303 3404.0129533678755 19.569646878746283 0.26533510685826406
2828 1368 11 2.5 E3 503.683615819205 22.44289677869604 3426.858757062147 18.5446054398849 0.13361101357606148
2829 133 13 1.4142135623730951 E0 153.4400000000005 12.387090053761638 3400.39 19.835153525433526 0.3185220351725484
2830 127 15 1.4142135623730951 E0 172.60759493670957 13.138020967280786 3399.8481012658226 19.70735024683397 0.291625545601797
2831 13 20 1.4142135623730951 E0 210.4083769633512 14.50546024651928 3410.5183246073298 19.492342434150586 0.251693061811577
2832 1506 51 3.5 E5 1313.0129449838132 36.2355204872762 3423.624595469256 17.50432748045923 0.06868756993592125
2833 1508 55 4.242640687119285 E7 1296.6824644549679 36.00947742546354 3418.4123222748817 17.517915905624044 0.06927085469443751
2834 277 70 1.5 E3 202.50918635170683 14.230572242594702 3415.498687664042 19.53388817814347 0.25892934506900306
2835 3 90 1.4142135623730951 E0 128.98095238095266 11.356978135972291 3412.504761904762 20.023686051512172 0.36315153131494304
2836 747 179 2.8284271247461903 E4 766.8367768595058 27.69181786845179 3427.245867768595 18.088242667223145 0.09937366129971707
2837 4 201 1.5 E3 192.8685258964133 13.887711326795834 3408.733067729084 19.586846597100376 0.2684761648007127
2838 1045 210 3.0 E3 622.6988847583598 24.953935255954317 3430.565055762082 18.31430478022727 0.11498368459161559
2839 746 214 3.0 E7 394.86683417085396 19.87125648193526 3428.9422110552764 18.80887335546284 0.15901881033674917
2840 1686 225 3.0 E2 1076.907407407402 32.81626742040298 3418.203703703704 17.719554089435448 0.07859633763907793
2841 77 258 2.121320343559643 E3 280.03738317757234 16.73431752948331 3429.663551401869 19.181959973215584 0.20398594579606455
2842 12 276 1.4142135623730951 E0 117.02786377709026 10.81794175326759 3405.9907120743032 20.12927680623469 0.3910357311737602
2843 36 303 2.82842712474619 E5 568.5495867768573 23.844277862347965 3414.6735537190084 18.41307912944403 0.12260936625566488
2844 966 402 4.949747468305833 E3 1813.2076677316413 42.58177623974417 3431.3738019169327 17.153881132639018 0.05537824067212668
2845 3 445 2.121320343559643 E3 265.66666666666515 16.29928423786349 3425.8333333333335 19.23915733330888 0.211996801872677
2846 0 452 1.0 E0 62.27878787878808 7.891691065848186 3426.721212121212 20.814149621548992 0.6385756400357195
2847 7 518 2.8284271247461903 E2 324.9230769230744 18.02562278877139 3436.923076923077 19.020548606952712 0.18306496793233293
2848 11 526 3.5355339059327378 E6 641.0421052631591 25.318809317642863 3436.7842105263157 18.282783609967005 0.11265800520469496
2849 3 609 2.82842712474619 E5 426.92982456140453 20.662280236251867 3430.754385964912 18.724108762732413 0.15035138330201592
2850 439 612 3.0 E3 987.6008230452694 31.426116894157786 3423.855967078189 17.813546392020704 0.08340419608368055
2851 1482 686 2.5 E2 883.9978448275842 29.73210125146866 3415.4762931034484 17.93387198447136 0.09002973156343731
2852 128 746 1.5 E3 95.78985507246489 9.787229182586096 3443.442028985507 20.346701209541354 0.45596805378389554
2853 125 759 2.121320343559643 E3 239.05963302752252 15.461553383393356 3435.9036697247707 19.353734378755384 0.22906698941786952
2854 882 864 5.0 E1 2460.1153846153925 49.59955024609994 3424.73745819398 16.82261130772266 0.04542884873609819
2855 590 1186 3.5 E3 1398.4823091247627 37.39628737087096 3421.9869646182497 17.435857557764727 0.06582975957609796
2856 2316 1225 2.5 E2 609.1195652173901 24.68034775316973 3430.3940217391305 18.338243626310135 0.11678416746319153
2857 2366 1403 2.121320343559643 E3 225.67391304347802 15.022446972563358 3428.036231884058 19.416296601597338 0.23899934755732868
2858 2069 1536 3.5355339059327378 E2 1297.6784386617128 36.02330410528319 3420.224907063197 17.51708227811517 0.06923491447386937
2859 108 1541 3.0 E7 492.34023668639065 22.188741214552724 3426.310650887574 18.56933667475259 0.1357946281005124
2860 2325 1582 2.121320343559643 E3 217.74186046511386 14.756078763178037 3427.932558139535 19.455145176577517 0.24539668708251955
2861 49 1725 2.0 E5 361.6136363636383 19.016141468858457 3414.15404040404 18.904388001867396 0.16942538285997974
2862 2293 1759 2.121320343559643 E3 255.79729729729888 15.993664286125894 3421.3558558558557 19.280260121252777 0.21795956045323855
2863 1609 1840 2.5 E2 875.5257510729625 29.589284396094516 3417.6416309012875 17.944327689672576 0.09063175032974533
2864 435 1894 3.0 E2 953.0357142857088 30.871276525043612 3420.0785714285716 17.85222706050654 0.08547465632312426
2865 2363 1986 2.121320343559643 E3 355.09497206704145 18.843963809852784 3423.075418994413 18.924138692514045 0.17166615179967062
2866 983 2006 3.5355339059327378 E2 1504.4879406308028 38.78772925334509 3419.230055658627 17.356528222598865 0.06268219855911981
2867 1297 2028 3.5 E2 1323.0949720670442 36.374372462862425 3417.754189944134 17.496022452334916 0.06833374177080984
2868 513 2150 3.5355339059327378 E2 1170.005555555556 34.2053439619536 3421.5944444444444 17.629530190204267 0.07427320903495345
2869 1774 2154 2.8284271247461903 E2 901.6219512195075 30.027020352001422 3416.256097560976 17.912438808350274 0.08880909767767246
2870 1458 2216 3.0 E2 938.5263157894792 30.63537686710381 3423.058947368421 17.868883863701612 0.08638332775103781
2871 1411 2305 4.242640687119285 E2 1931.0890052355926 43.94415780551031 3423.9633507853405 17.085494272061275 0.05313416287828175
2872 22 2340 2.121320343559643 E3 435.289351851849 20.863589141177243 3416.516203703704 18.70305489131019 0.148277331584949
2873 1472 2468 2.8284271247461903 E5 369.5675675675702 19.224140229606373 3427.7027027027025 18.880765371257432 0.16678604638999386
2874 437 2476 3.5355339059327378 E2 1371.6654275092878 37.036001775425056 3422.0092936802976 17.45687951877799 0.06669295013095024
2875 31 2582 4.242640687119285 E7 718.0414078675003 26.79629466675384 3420.2567287784677 18.159626275571732 0.10404216369807945
2876 86 2596 3.5 E2 1249.7904761904756 35.35237582101768 3422.6238095238095 17.557906972802673 0.07101934284531579
2877 1324 2763 3.0 E7 176.354838709678 13.279865914597105 3443.064516129032 19.684031549856787 0.2869850994456322
2878 975 2785 3.5 E2 984.2381889763756 31.372570646607453 3433.966535433071 17.817249470283024 0.08360003897099044
2879 1772 3102 3.0 E2 685.9917695473287 26.191444586874713 3431.440329218107 18.209202737196755 0.1074225019775399
2880 2002 3269 2.8284271247461903 E2 803.2160493827118 28.34106648280392 3423.6563786008232 18.037919055749406 0.09621786380205115
2881 981 3329 4.0 E2 1102.0612244897875 33.197307488556774 3438.248608534323 17.694485694474025 0.07736556730189383
2882 152 3626 3.0 E3 784.2056277056263 28.003671682578094 3422.9891774891776 18.06392511347792 0.09783504140830483
2883 226 3688 2.82842712474619 E5 730.6285714285709 27.030141905446424 3420.4938775510204 18.140758371471122 0.1027857612755675
2884 162 3690 3.5355339059327378 E2 1211.1877323420026 34.80212252639202 3420.4814126394053 17.5919713415617 0.0725469820504792
2885 2043 4065 2.121320343559643 E2 626.9623059866972 25.039215362840288 3412.079822616408 18.306896422221747 0.1144325124392528
2886 1896 4173 2.82842712474619 E5 866.5853658536616 29.437822029723286 3413.170731707317 17.955471623076015 0.09127817909583029
2887 2043 4234 3.5355339059327378 E2 1548.6672897196204 39.35311029282972 3415.3981308411217 17.325104686329954 0.0614819962071896
2888 159 4275 2.0 E7 168.78021978021843 12.991544164579453 3431.703296703297 19.731696129815916 0.2965559302163655
2889 1766 4309 2.8284271247461903 E5 582.379939209728 24.13254937236694 3421.367781155015 18.38698398310675 0.1205436818228559
2890 885 4330 1.4142135623730951 E0 122.8219512195119 11.082506540467815 3417.3926829268294 20.07681001862352 0.3769038627886238
2891 1078 4401 2.121320343559643 E3 315.54999999999836 17.76372708639711 3417.05 19.052329538723022 0.18699648162246363
2892 107 4407 1.4142135623730951 E0 73.67450980392186 8.583385684211205 3418.662745098039 20.63170686265709 0.5592776669741799
2893 37 0 1.0 E0 80.24800000000005 8.958124803774506 3407.752 20.53891445649114 0.5231039615589573
2894 1262 0 2.0 E0 122.54135338345804 11.069839808391901 3432.8646616541355 20.079293318747677 0.3775602344765484
2895 278 1 1.5 E0 333.97572815533977 18.2750028223073 3406.5582524271845 18.99071273649828 0.17945387710735222
2896 667 1 1.0 E0 67.07389162561594 8.189865177499318 3420.926108374384 20.73361623793175 0.602158963622028
2897 1260 2 2.0 E5 164.8263473053903 12.838471377285938 3430.8622754491016 19.75743341401897 0.30186495843369765
2898 320 10 2.121320343559643 E3 232.67547169811223 15.253703540390191 3421.290566037736 19.383123492445254 0.23367698973290094
2899 535 12 1.4142135623730951 E0 84.94696969696906 9.21666803660461 3422.6843434343436 20.477130272633545 0.5004276138580472
2900 1319 13 4.242640687119285 E7 585.3773584905712 24.19457291399398 3434.6792452830186 18.381410198575047 0.12010729145529153
2901 66 14 1.4142135623730951 E0 132.4897959183677 11.510421187704978 3413.503401360544 19.994543922185798 0.35583671076264545
2902 771 14 2.121320343559643 E3 167.99082568807353 12.961127485218002 3423.626146788991 19.736786088272243 0.2975979161010512
2903 90 15 2.121320343559643 E3 295.7480916030522 17.197328036734433 3403.6946564885498 19.12269512274279 0.19602372824190892
2904 378 18 2.0 E2 315.35108958837736 17.75812742347507 3418.581113801453 19.053014160278188 0.18708215391477165
2905 12 51 1.4142135623730951 E0 90.07602339181358 9.490838919284933 3411.7309941520466 20.413476987435004 0.47817206618265345
2906 11 82 1.4142135623730951 E0 96.8793103448279 9.842728805815382 3412.060344827586 20.33442240367009 0.45200753118224807
2907 357 108 4.242640687119285 E3 1770.1388888888941 42.07301853788119 3419.3819444444443 17.17998164156495 0.05626292997385433
2908 216 116 1.5 E0 278.3099999999995 16.68262569261804 3420.67 19.188677971707165 0.20490994930775944
2909 2245 118 2.121320343559643 E3 548.4053452115786 23.418055965676967 3406.9688195991093 18.45224580217267 0.12578091909695083
2910 9 151 1.4142135623730951 E0 82.82954545454504 9.101073862712303 3406.5852272727275 20.50453680480396 0.5103524888840243
2911 1025 196 2.82842712474619 E2 595.3647416413332 24.400097164587958 3432.9817629179333 18.363042221183328 0.1186810870996838
2912 2212 217 2.8284271247461903 E2 860.9487704917997 29.341928540772496 3407.7643442622953 17.962556724602354 0.09169175003730635
2913 1155 389 4.0 E2 1315.9519832985352 36.27605247678605 3430.705636743215 17.5018998926276 0.06858393631484254
2914 1956 407 2.8284271247461903 E2 1077.4878048780524 32.82510936582013 3408.691056910569 17.718969091326755 0.07856737443899184
2915 17 451 1.4142135623730951 E7 64.63008130081289 8.03928363107142 3423.369918699187 20.773913244400646 0.6200900487776134
2916 882 471 3.5355339059327378 E2 1139.0898876404462 33.75040574038253 3428.441947565543 17.65860500901663 0.0756403680903911
2917 507 506 2.5 E4 536.0877944325475 23.15356979890029 3426.186295503212 18.476910201536327 0.12782290906492083
2918 2098 515 2.121320343559643 E3 507.3614190687372 22.524684660805736 3408.5875831485587 18.53670640152932 0.13292147485753847
2919 35 575 1.4142135623730951 E0 62.639269406392486 7.914497419697128 3427.6803652968038 20.80788329079413 0.6356576896257132
2920 847 639 2.8284271247461903 E5 373.3221052631593 19.321545105481583 3425.513684210526 18.869790734335186 0.16557474508271805
2921 484 907 2.82842712474619 E5 574.8012295082003 23.975012607049873 3423.4856557377047 18.401205778936493 0.12166483373809965
2922 269 910 3.0 E2 1089.1782786885192 33.00270108170722 3418.9528688524592 17.70725257078102 0.07798973149065977
2923 2290 1156 1.4142135623730951 E0 103.06403940886776 10.152046070072169 3421.733990147783 20.267232100383975 0.430981444095094
2924 799 1177 2.82842712474619 E0 853.8170731707291 29.220148411168775 3422.8658536585367 17.971587912921006 0.09222184821114626
2925 2321 1208 3.5355339059327378 E4 847.5057034220545 29.1119512128963 3426.661596958175 17.97964342615618 0.09269746474144376
2926 1625 1210 4.242640687119286 E2 2003.5821678321608 44.76139148677307 3418.6625874125875 17.045482105620806 0.05186934014048122
2927 39 1259 2.121320343559643 E3 373.42962962963065 19.324327404327185 3418.464197530864 18.869478065229984 0.16554037208538905
2928 2272 1306 4.0 E3 838.7312030075127 28.960856392854005 3428.6748120300754 17.99094299946152 0.09336907611450783
2929 49 1346 4.5 E6 1551.6402439024341 39.390864980378815 3426.1443089430895 17.323022412267957 0.061403375453833384
2930 190 1382 2.5 E4 693.3542116630633 26.331619996936446 3418.792656587473 18.1976121051367 0.10662180360497354
2931 1465 1634 3.5 E2 1275.2782931354282 35.71103881344574 3418.614100185529 17.535987581242015 0.0700550500190635
2932 463 1678 3.5355339059327378 E2 1394.851851851853 37.347715483706004 3419.814814814815 17.43867979162097 0.06594492259326191
2933 15 1950 1.5 E0 265.1025641025626 16.281970522715074 3418.3621794871797 19.24146517925074 0.21232696464463408
2934 516 1967 2.8284271247461903 E5 824.604887983709 28.715934391617992 3421.1140529531567 18.00938523793421 0.09447650510832846
2935 1502 2022 3.5 E2 1107.6578947368416 33.281494779183845 3417.124060150376 17.688985881892634 0.07709836494945267
2936 1947 2093 3.0 E5 937.0471311475358 30.61122557408533 3415.8381147540986 17.87059641156784 0.08647734243248817
2937 1653 2151 2.8284271247461903 E2 832.4358452138531 28.851964321582216 3419.5030549898165 17.999123067656903 0.09385854282876117
2938 903 2156 2.8284271247461903 E5 420.6365546218499 20.509425994450694 3422.4894957983192 18.740232471178906 0.15196059274197168
2939 1417 2187 3.0 E3 964.2049180327845 31.051649199886057 3420.9918032786886 17.839576644201983 0.08479145623921294
2940 2246 2227 2.8284271247461903 E5 421.3755458515261 20.527433981175683 3423.048034934498 18.7383266797096 0.15176943722953481
2941 682 2241 3.5355339059327378 E0 1215.256505576206 34.860529335857855 3424.5762081784387 17.5883301133968 0.0723819806045479
2942 1485 2431 2.5 E2 678.0193548387124 26.03880478898201 3427.141935483871 18.221894771306992 0.10830667433625327
2943 2323 2461 2.8284271247461903 E2 908.5071283095676 30.14145199404912 3415.8329938900206 17.904179151975818 0.08834348436418431
2944 1355 2465 4.242640687119285 E7 593.3799999999974 24.359392439057206 3430.59 18.366667739402583 0.11896115729415617
2945 76 2506 1.4142135623730951 E0 108.16997167138743 10.400479396229168 3419.943342776204 20.214733210074094 0.4152857195523354
2946 909 2638 5.656854249492381 E5 984.0526315789411 31.369613188226296 3445.4605263157896 17.817454182293005 0.08361088000536722
2947 1130 2639 3.5355339059327378 E4 967.3166666666712 31.10171485089964 3429.883333333333 17.836078323394588 0.08460357076443677
2948 354 2674 3.0 E3 890.6729559748455 29.844144416867532 3421.8469601677148 17.92570433555519 0.08956245620468785
2949 2002 2694 3.0 E0 1064.7525987525942 32.63054701889924 3425.0498960498962 17.731878228164803 0.07920921418582953
2950 2314 2735 1.5 E0 347.4864864864876 18.640989418120693 3418.945945945946 18.947655200407446 0.17437527334221453
2951 1617 2747 4.242640687119285 E1 1272.1418563922848 35.66709767267705 3434.6199649737305 17.53866114464876 0.07017189279112881
2952 2065 2833 2.8284271247461903 E0 719.7279236276827 26.827745407090823 3426.441527446301 18.157079118638485 0.10387159326164491
2953 2180 3099 3.5 E4 1118.9772727272648 33.45111766036024 3426.445075757576 17.677946835576744 0.07656507729131334
2954 924 3139 4.242640687119285 E3 1043.486910994773 32.30304801399975 3437.268760907504 17.753782485371246 0.08031138047535863
2955 626 3188 5.656854249492381 E7 905.510703363916 30.091704892942108 3435.31498470948 17.907766029624355 0.08854535915676154
2956 480 3204 3.5 E1 1091.1772151898713 33.032971637287964 3427.383966244726 17.70526177767899 0.07789204285664712
2957 1602 3355 3.5355339059327378 E2 877.2982456140289 29.619220881279592 3439.019493177388 17.942131847813293 0.09050495881787465
2958 377 3362 2.8284271247461903 E5 530.7422096317268 23.037842989996413 3422.518413597734 18.48779092949833 0.12873493337292846
2959 815 3510 3.5355339059327378 E2 1268.553903345718 35.61676435817434 3428.6877323420076 17.541727685062607 0.07030617379531444
2960 2086 3549 2.121320343559643 E2 536.7683741648088 23.168262217197235 3419.017817371938 18.475532700662885 0.12770793838660055
2961 7 3562 2.82842712474619 E5 575.6702127659601 23.993128448911367 3415.755319148936 18.399565604779994 0.12153496792601974
